event_date,ticker,mention_count,avg_tone,rolling_mean,rolling_std,z_score
2024-10-14,UNH,100.0,0.4298532833871014,21.166666666666668,17.166694565315957,4.592225546588932
2024-10-15,UNH,146.0,0.2389952624977715,25.8,28.335916041854595,4.241966267208522
2024-11-12,UNH,102.0,1.1263551267167635,33.233333333333334,30.788134003253553,2.2335444772131923
2024-11-13,UNH,96.0,1.1672953774884662,33.1,30.496297118355752,2.062545487272959
2024-12-04,UNH,1240.0,-2.893010296526806,65.03333333333333,223.04421756348168,5.267864280463822
2024-12-05,UNH,1347.0,-3.7745577238475785,109.4,322.9548489847437,3.8321146249718137
2024-12-06,UNH,1088.0,-4.063621383949873,144.53333333333333,368.5777635941864,2.5597492845646754
2024-12-10,UNH,1390.0,-4.903203609519843,258.0,465.54291627792145,2.431569594164364
2024-02-20,WMT,69.0,0.8746603237800643,15.433333333333334,13.512914214732245,3.9641091340805255
2024-02-21,WMT,58.0,0.7449098275320118,16.9,15.581487689585028,2.637745561835668
2024-02-29,WMT,86.0,-0.1238536929808447,19.1,19.912480924076846,3.3597019002845085
2024-04-10,WMT,23.0,0.6307185456967821,9.866666666666667,6.553405712816938,2.004047041929296
2024-04-30,WMT,50.0,1.1629472303738506,9.9,9.106079818185895,4.403651274823625
2024-05-02,WMT,32.0,0.942458885629482,10.966666666666667,10.131832163459174,2.075965431917716
2024-05-16,WMT,113.0,0.7579953078134614,16.833333333333332,20.76981120451663,4.630117516222494
2024-06-29,WMT,38.0,1.3613012463516223,19.933333333333334,8.460591539331187,2.135390484539908
2024-07-16,WMT,43.0,0.6567076267550163,18.466666666666665,10.112243631576916,2.4261018847216573
2024-08-15,WMT,147.0,0.1539668062929224,18.833333333333332,25.27242375196433,5.0714038322780475
2024-11-19,WMT,55.0,0.7666178175678526,14.533333333333333,8.732552391160771,4.6340021627156425
2024-02-02,XOM,327.0,0.5453552305529978,95.7,61.60113635315505,3.7548008639641504
2024-02-22,XOM,298.0,-0.2198368634689351,126.6,67.15530122602847,2.5522929220897863
2024-04-26,XOM,357.0,0.5803855641473067,98.53333333333333,62.60424868986918,4.128580281301141
2024-05-02,XOM,261.0,-0.6581200044474914,114.96666666666667,64.47907082699504,2.264817582827116
2024-05-29,XOM,410.0,-0.0763441268239447,125.76666666666667,75.6998079227433,3.7547431246247336
2024-07-29,XOM,149.0,-0.3383363301443584,78.66666666666667,27.305845443829377,2.5757610573902734
2024-07-30,XOM,188.0,-0.6320286807930524,83.6,32.879718095947304,3.1752097051242103
2024-08-02,XOM,283.0,0.0520058867724508,93.6,49.22544898308401,3.8476033009894137
2024-08-14,XOM,252.0,0.6055141674516942,98.0,57.81182315540415,2.6638149706165137
2024-09-23,XOM,177.0,-2.9839455891710727,79.53333333333333,37.79411862047916,2.5788844990779407
2024-09-24,XOM,354.0,-2.867169025673675,89.93333333333334,62.17380163055337,4.247233718082623
2024-11-01,XOM,265.0,0.8207834102064581,93.6,52.85869256149212,3.2426076335619762
